step,pod_index,pod_name,action,scheduled,reason,reward_total,reward_success,reward_fragmentation,reward_balance,reward_utilization,reward_slo,reward_latency_objective,reward_latency_failure,frag_before,frag_after,frag_delta,cluster_fragmentation_avg,cluster_full_free_gpu_count,cluster_full_free_gpu_ratio,sigma_cpu_util,sigma_mem_util,sigma_gpu_util,wait_time_ms,job_completion_time_ms,job_slowdown,latency_objective,current_time,episode_requested_gpu_milli,episode_allocated_gpu_milli,used_gpu_milli,gar_capacity_live,unallocated_gpu_fraction_capacity_live,gar_capacity_cumulative,unallocated_gpu_fraction_capacity_cumulative
824,824,openb-pod-7700,6,1,scheduled,-0.0010091814908417263,0.0,0.0,0.0,0.0,0.0,-0.0010091814908417263,0.0,0.010851760851760872,0.895986895986896,0.8851351351351351,0.9391380016380018,0.0,0.0,0.08903305232524872,0.19951975345611572,0.04613647237420082,2277033.0,2877033.0,4.795055,4.148377266686614,15103486.0,971230.0,624960.0,151900.0,0.949375,0.05062500000000003,3.906,-2.906
825,825,openb-pod-7701,6,1,scheduled,-0.0025675806941656276,0.0,0.0,0.0,0.0,0.0,-0.0025675806941656276,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9434479934479935,0.0,0.0,0.08888693898916245,0.19969452917575836,0.044622551649808884,2277170.0,2877170.0,4.795283333333333,4.15094484738078,15103623.0,971230.0,625960.0,151900.0,0.949375,0.05062500000000003,3.91225,-2.91225
826,826,openb-pod-7702,6,1,scheduled,-0.0017273578115517552,0.0,0.0,0.0,0.0,0.0,-0.0017273578115517552,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9434479934479935,0.0,0.0,0.08886495232582092,0.1978272646665573,0.044622551649808884,2277191.0,2877191.0,4.795318333333333,4.1526722051923315,15103679.0,971230.0,626960.0,151620.0,0.947625,0.05237499999999995,3.9185,-2.9185
827,827,openb-pod-7703,6,1,scheduled,-0.0019393211278782019,0.0,0.0,0.0,0.0,0.0,-0.0019393211278782019,0.0,0.010851760851760872,0.7712940212940214,0.7604422604422605,0.9329033579033579,0.0,0.0,0.08845756947994232,0.1976836770772934,0.04567873477935791,2277945.0,2877945.0,4.796575,4.15461152632021,15104434.0,971230.0,627960.0,151620.0,0.947625,0.05237499999999995,3.92475,-2.92475
828,828,openb-pod-7704,7,1,scheduled,-0.005316090303233878,0.0,0.0,0.0,0.0,0.0,-0.005316090303233878,0.0,0.010851760851760872,0.7712940212940214,0.7604422604422605,0.9329033579033579,0.0,0.0,0.09801970422267914,0.19973760843276978,0.04567873477935791,2279711.0,2879711.0,4.799518333333333,4.159927616623444,15106453.0,971230.0,628960.0,152150.0,0.9509375,0.04906250000000001,3.931,-2.931
829,829,openb-pod-7705,7,1,scheduled,-0.003497932705283091,0.0,0.0,0.0,0.0,0.0,-0.003497932705283091,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9434479934479935,0.0,0.0,0.09866224229335785,0.19957639276981354,0.04110557213425636,2280065.0,2880065.0,4.800108333333333,4.163425549328727,15106835.0,971230.0,629960.0,152340.0,0.952125,0.047875,3.93725,-2.93725
830,830,openb-pod-7707,7,1,scheduled,-0.0009046178458298471,0.0,0.0,0.0,0.0,0.0,-0.0009046178458298471,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9434479934479935,0.0,0.0,0.09141847491264343,0.19766570627689362,0.040606919676065445,2280494.0,2880494.0,4.800823333333334,4.1643301671745565,15107320.0,971230.0,630960.0,152340.0,0.952125,0.047875,3.9435,-2.9435
831,831,openb-pod-7709,7,1,scheduled,-0.0008128841000738518,0.0,0.0,0.0,0.0,0.0,-0.0008128841000738518,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9434479934479935,0.0,0.0,0.09141847491264343,0.19766570627689362,0.040606919676065445,2280701.0,2880701.0,4.801168333333333,4.16514305127463,15107797.0,971230.0,631960.0,152530.0,0.9533125,0.04668749999999999,3.94975,-2.94975
832,832,openb-pod-7711,7,1,scheduled,-0.0009807402375603402,0.0,0.0,0.0,0.0,0.0,-0.0009807402375603402,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9434479934479935,0.0,0.0,0.08754883706569672,0.19869104027748108,0.040764711797237396,2281008.0,2881008.0,4.80168,4.166123791512191,15108393.0,971230.0,632960.0,152720.0,0.9545,0.045499999999999985,3.956,-2.956
833,833,openb-pod-7856,7,1,scheduled,-0.0005323669693160227,0.0,0.0,0.0,0.0,0.0,-0.0005323669693160227,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9434479934479935,0.0,0.0,0.08754883706569672,0.19869104027748108,0.040764711797237396,2264237.0,2864237.0,4.773728333333334,4.166656158481507,15108721.0,971230.0,633960.0,152530.0,0.9533125,0.04668749999999999,3.96225,-2.96225
834,834,openb-pod-7712,7,1,scheduled,-0.000877330118673747,0.0,0.0,0.0,0.0,0.0,-0.000877330118673747,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9434479934479935,0.0,0.0,0.08705759793519974,0.19983164966106415,0.040764711797237396,2281305.0,2881305.0,4.802175,4.1675334886001805,15108723.0,971230.0,634770.0,152530.0,0.9533125,0.04668749999999999,3.9673125,-2.9673125
835,835,openb-pod-7713,7,1,scheduled,-0.0006441200630087351,0.0,0.0,0.0,0.0,0.0,-0.0006441200630087351,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9434479934479935,0.0,0.0,0.08705759793519974,0.19983164966106415,0.040764711797237396,2281362.0,2881362.0,4.80227,4.168177608663189,15108807.0,971230.0,635770.0,153060.0,0.956625,0.04337500000000005,3.9735625,-2.9735625
836,836,openb-pod-7714,6,1,scheduled,-0.001029317921194206,0.0,0.0,0.0,0.0,0.0,-0.001029317921194206,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.953992628992629,0.0,0.0,0.08708066493272781,0.19990099966526031,0.0392669141292572,2282648.0,2882648.0,4.804413333333334,4.169206926584383,15110096.0,971230.0,636770.0,152590.0,0.9536875,0.04631249999999998,3.9798125,-2.9798125
837,837,openb-pod-7715,8,1,scheduled,-0.001732460115317025,0.0,0.0,0.0,0.0,0.0,-0.001732460115317025,0.0,0.010851760851760872,0.7712940212940214,0.7604422604422605,0.9434479934479935,0.0,0.0,0.0819890946149826,0.19663284718990326,0.04088183119893074,2282832.0,2882832.0,4.80472,4.1709393866997,15110280.0,971230.0,637770.0,152590.0,0.9536875,0.04631249999999998,3.9860625,-2.9860625
838,838,openb-pod-7716,8,1,scheduled,-0.0017387780970032907,0.0,0.0,0.0,0.0,0.0,-0.0017387780970032907,0.0,0.010851760851760872,0.7712940212940214,0.7604422604422605,0.9434479934479935,0.0,0.0,0.0819890946149826,0.19663284718990326,0.04088183119893074,2282984.0,2882984.0,4.804973333333334,4.172678164796704,15110826.0,971230.0,638770.0,152590.0,0.9536875,0.04631249999999998,3.9923125,-2.9923125
839,839,openb-pod-7717,8,1,scheduled,-0.0009430631623477126,0.0,0.0,0.0,0.0,0.0,-0.0009430631623477126,0.0,0.010851760851760872,0.7712940212940214,0.7604422604422605,0.9434479934479935,0.0,0.0,0.0819890946149826,0.19663284718990326,0.04088183119893074,2282902.0,2882902.0,4.804836666666667,4.173621227959051,15110902.0,971230.0,639770.0,153120.0,0.957,0.04300000000000004,3.9985625,-2.9985625
840,840,openb-pod-7718,8,1,scheduled,-0.0007343623967246415,0.0,0.0,0.0,0.0,0.0,-0.0007343623967246415,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.953992628992629,0.0,0.0,0.08196024596691132,0.19670401513576508,0.03935693949460983,2283314.0,2883314.0,4.805523333333333,4.174355590355776,15111631.0,971230.0,640770.0,153120.0,0.957,0.04300000000000004,4.0048125,-3.0048125
841,841,openb-pod-7719,8,1,scheduled,-0.0008352342650406186,0.0,0.0,0.0,0.0,0.0,-0.0008352342650406186,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.953992628992629,0.0,0.0,0.08196024596691132,0.19670401513576508,0.03935693949460983,2283473.0,2883473.0,4.805788333333333,4.175190824620817,15111818.0,971230.0,641770.0,153120.0,0.957,0.04300000000000004,4.0110625,-3.0110625000000004
842,842,openb-pod-7720,8,1,scheduled,-0.0007639897499363002,0.0,0.0,0.0,0.0,0.0,-0.0007639897499363002,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.953992628992629,0.0,0.0,0.08196024596691132,0.19670401513576508,0.03935693949460983,2283649.0,2883649.0,4.806081666666667,4.175954814370753,15112058.0,971230.0,642770.0,153120.0,0.957,0.04300000000000004,4.0173125,-3.0173125
843,843,openb-pod-7721,8,1,scheduled,-0.0007125600390986975,0.0,0.0,0.0,0.0,0.0,-0.0007125600390986975,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.953992628992629,0.0,0.0,0.08195579797029495,0.1967817097902298,0.03935693949460983,2283973.0,2883973.0,4.806621666666667,4.176667374409852,15112414.0,971230.0,643770.0,153310.0,0.9581875,0.04181250000000003,4.0235625,-3.0235624999999997
844,844,openb-pod-7722,8,1,scheduled,-0.0010457999393418405,0.0,0.0,0.0,0.0,0.0,-0.0010457999393418405,0.0,0.010851760851760872,1.0,0.9891482391482391,0.9548832923832924,0.0,0.0,0.08389284461736679,0.19995833933353424,0.04008287563920021,2283933.0,2883933.0,4.806555,4.1777131743491935,15112654.0,971230.0,644770.0,153310.0,0.9581875,0.04181250000000003,4.0298125,-3.0298125000000002
845,845,openb-pod-7723,9,1,scheduled,-0.0010367462546048145,0.0,0.0,0.0,0.0,0.0,-0.0010367462546048145,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9548832923832924,0.0,0.0,0.08389149606227875,0.19842998683452606,0.04008287563920021,2283749.0,2883749.0,4.8062483333333335,4.178749920603798,15112679.0,971230.0,645770.0,153310.0,0.9581875,0.04181250000000003,4.0360625,-3.0360625
846,846,openb-pod-7725,9,1,scheduled,-0.0006507783891587238,0.0,0.0,0.0,0.0,0.0,-0.0006507783891587238,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9548832923832924,0.0,0.0,0.08389149606227875,0.19842998683452606,0.04008287563920021,2283765.0,2883765.0,4.806275,4.179400698992957,15112750.0,971230.0,646770.0,153310.0,0.9581875,0.04181250000000003,4.0423125,-3.0423125000000004
847,847,openb-pod-7726,9,1,scheduled,-0.0006150691778756823,0.0,0.0,0.0,0.0,0.0,-0.0006150691778756823,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9548832923832924,0.0,0.0,0.08389149606227875,0.19842998683452606,0.04008287563920021,2283434.0,2883434.0,4.805723333333333,4.180015768170833,15113034.0,971230.0,647770.0,153310.0,0.9581875,0.04181250000000003,4.0485625,-3.0485625
848,848,openb-pod-7727,9,1,scheduled,-0.0006396696867394525,0.0,0.0,0.0,0.0,0.0,-0.0006396696867394525,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9548832923832924,0.0,0.0,0.08389149606227875,0.19842998683452606,0.04008287563920021,2283146.0,2883146.0,4.805243333333333,4.180655437857572,15113331.0,971230.0,648770.0,152310.0,0.9519375,0.04806250000000001,4.0548125,-3.0548124999999997
849,849,openb-pod-7728,9,1,scheduled,-0.000588672618996533,0.0,0.0,0.0,0.0,0.0,-0.000588672618996533,0.0,0.008804258804258835,0.010851760851760872,0.0020475020475020367,0.9063165438165438,1.0,0.00625,0.08767951279878616,0.2006685882806778,0.04691661149263382,2283039.0,2883039.0,4.805065,4.181244110476569,15113342.0,971230.0,649770.0,153310.0,0.9581875,0.04181250000000003,4.0610625,-3.0610625000000002
850,850,openb-pod-7729,9,1,scheduled,-0.0006326929301616602,0.0,0.0,0.0,0.0,0.0,-0.0006326929301616602,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9548832923832924,0.0,0.0,0.08389075845479965,0.1981682926416397,0.04008287563920021,2283038.0,2883038.0,4.805063333333333,4.18187680340673,15113342.0,971230.0,650770.0,152500.0,0.953125,0.046875,4.0673125,-3.0673125
851,851,openb-pod-7730,9,1,scheduled,-0.0007311473711970606,0.0,0.0,0.0,0.0,0.0,-0.0007311473711970606,0.0,0.008804258804258835,0.010851760851760872,0.0020475020475020367,0.9063165438165438,1.0,0.00625,0.08432899415493011,0.198384627699852,0.04442954435944557,2283378.0,2883378.0,4.80563,4.1826079507779275,15113682.0,971230.0,651770.0,153500.0,0.959375,0.04062500000000002,4.0735625,-3.0735625000000004
852,852,openb-pod-7731,9,1,scheduled,-0.0007812975893646268,0.0,0.0,0.0,0.0,0.0,-0.0007812975893646268,0.0,0.010851760851760872,1.0,0.9891482391482391,0.9557739557739557,0.0,0.0,0.08560899645090103,0.2016533762216568,0.0407613106071949,2283378.0,2883378.0,4.80563,4.183389248367292,15113682.0,971230.0,652770.0,153850.0,0.9615625,0.03843750000000001,4.0798125,-3.0798125
853,853,openb-pod-7861,10,1,scheduled,-0.0005150269799854001,0.0,0.0,0.0,0.0,0.0,-0.0005150269799854001,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9600839475839476,0.0,0.0,0.08107267320156097,0.19868823885917664,0.03999042883515358,2269153.0,2869153.0,4.781921666666666,4.1839042753472775,15114018.0,971230.0,653770.0,153660.0,0.960375,0.03962500000000002,4.0860625,-3.0860624999999997
854,854,openb-pod-7732,10,1,scheduled,-0.0008603231556572055,0.0,0.0,0.0,0.0,0.0,-0.0008603231556572055,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9600839475839476,0.0,0.0,0.08107267320156097,0.19868823885917664,0.03999042883515358,2283990.0,2883990.0,4.80665,4.184764598502935,15114295.0,971230.0,654580.0,153660.0,0.960375,0.03962500000000002,4.091125,-3.091125
855,855,openb-pod-7733,10,1,scheduled,-0.0007733542157906115,0.0,0.0,0.0,0.0,0.0,-0.0007733542157906115,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9600839475839476,0.0,0.0,0.08107267320156097,0.19868823885917664,0.03999042883515358,2284315.0,2884315.0,4.807191666666666,4.185537952718725,15114620.0,971230.0,655580.0,153660.0,0.960375,0.03962500000000002,4.097375,-3.0973750000000004
856,856,openb-pod-7734,10,1,scheduled,-0.0006063566121499164,0.0,0.0,0.0,0.0,0.0,-0.0006063566121499164,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9600839475839476,0.0,0.0,0.08107267320156097,0.19868823885917664,0.03999042883515358,2284410.0,2884410.0,4.80735,4.186144309330875,15114775.0,971230.0,656580.0,153190.0,0.9574375,0.04256249999999995,4.103625,-3.103625
857,857,openb-pod-7735,10,1,scheduled,-0.000715525748207213,0.0,0.0,0.0,0.0,0.0,-0.000715525748207213,0.0,0.010851760851760872,0.7712940212940214,0.7604422604422605,0.9495393120393121,0.0,0.0,0.08253917098045349,0.19852453470230103,0.043476782739162445,2285239.0,2885239.0,4.808731666666667,4.186859835079082,15115637.0,971230.0,657580.0,153190.0,0.9574375,0.04256249999999995,4.109875,-3.1098749999999997
858,858,openb-pod-7736,10,1,scheduled,-0.0006367091024985783,0.0,0.0,0.0,0.0,0.0,-0.0006367091024985783,0.0,0.010851760851760872,0.7712940212940214,0.7604422604422605,0.9495393120393121,0.0,0.0,0.08253917098045349,0.19852453470230103,0.043476782739162445,2285360.0,2885360.0,4.808933333333333,4.187496544181581,15115759.0,971230.0,658580.0,152380.0,0.952375,0.04762500000000003,4.116125,-3.1161250000000003
859,859,openb-pod-7737,11,1,scheduled,-0.0006929153705002022,0.0,0.0,0.0,0.0,0.0,-0.0006929153705002022,0.0,0.010851760851760872,1.0,0.9891482391482391,0.9115171990171991,1.0,0.00625,0.08438533544540405,0.19873331487178802,0.05622485280036926,2285430.0,2885430.0,4.80905,4.188189459552081,15115831.0,971230.0,659580.0,153380.0,0.958625,0.04137500000000005,4.122375,-3.122375
860,860,openb-pod-7738,10,1,scheduled,-0.0008764693690181957,0.0,0.0,0.0,0.0,0.0,-0.0008764693690181957,0.0,0.010851760851760872,0.7712940212940214,0.7604422604422605,0.9495393120393121,0.0,0.0,0.080564484000206,0.19855625927448273,0.04163063317537308,2285118.0,2885118.0,4.80853,4.189065928921099,15115831.0,971230.0,660580.0,153380.0,0.958625,0.04137500000000005,4.128625,-3.1286250000000004
861,861,openb-pod-7739,11,1,scheduled,-0.000638024882928967,0.0,0.0,0.0,0.0,0.0,-0.000638024882928967,0.0,0.010851760851760872,1.0,0.9891482391482391,0.9495393120393121,0.0,0.0,0.080564484000206,0.19855625927448273,0.04163063317537308,2284394.0,2884394.0,4.807323333333334,4.189703953804028,15115832.0,971230.0,661580.0,153380.0,0.958625,0.04137500000000005,4.134875,-3.134875
862,862,openb-pod-7740,11,1,scheduled,-0.0006073423044110626,0.0,0.0,0.0,0.0,0.0,-0.0006073423044110626,0.0,0.010851760851760872,1.0,0.9891482391482391,0.9495393120393121,0.0,0.0,0.080564484000206,0.19855625927448273,0.04163063317537308,2284451.0,2884451.0,4.807418333333334,4.190311296108439,15115890.0,971230.0,662580.0,153380.0,0.958625,0.04137500000000005,4.141125,-3.1411249999999997
863,863,openb-pod-7741,11,1,scheduled,-0.0006224979852298418,0.0,0.0,0.0,0.0,0.0,-0.0006224979852298418,0.0,0.010851760851760872,1.0,0.9891482391482391,0.9495393120393121,0.0,0.0,0.080564484000206,0.19855625927448273,0.04163063317537308,2284105.0,2884105.0,4.806841666666666,4.190933794093669,15115899.0,971230.0,663580.0,153380.0,0.958625,0.04137500000000005,4.147375,-3.1473750000000003
864,864,openb-pod-7742,11,1,scheduled,-0.0006494755079948789,0.0,0.0,0.0,0.0,0.0,-0.0006494755079948789,0.0,0.010851760851760872,1.0,0.9891482391482391,0.9495393120393121,0.0,0.0,0.080564484000206,0.19855625927448273,0.04163063317537308,2284701.0,2884701.0,4.807835,4.191583269601664,15116496.0,971230.0,664580.0,153380.0,0.958625,0.04137500000000005,4.153625,-3.153625
865,865,openb-pod-7743,11,1,scheduled,-0.0006439866250707027,0.0,0.0,0.0,0.0,0.0,-0.0006439866250707027,0.0,0.010851760851760872,1.0,0.9891482391482391,0.9495393120393121,0.0,0.0,0.080564484000206,0.19855625927448273,0.04163063317537308,2285199.0,2885199.0,4.808665,4.192227256226735,15117032.0,971230.0,665580.0,153380.0,0.958625,0.04137500000000005,4.159875,-3.1598750000000004
866,866,openb-pod-7745,11,1,scheduled,-0.0005838859846081235,0.0,0.0,0.0,0.0,0.0,-0.0005838859846081235,0.0,0.010851760851760872,1.0,0.9891482391482391,0.9495393120393121,0.0,0.0,0.080564484000206,0.19855625927448273,0.04163063317537308,2285157.0,2885157.0,4.808595,4.192811142211343,15117322.0,971230.0,666580.0,153380.0,0.958625,0.04137500000000005,4.166125,-3.166125
867,867,openb-pod-7746,11,1,scheduled,-0.0005678332431928723,0.0,0.0,0.0,0.0,0.0,-0.0005678332431928723,0.0,0.010851760851760872,1.0,0.9891482391482391,0.9495393120393121,0.0,0.0,0.080564484000206,0.19855625927448273,0.04163063317537308,2285125.0,2885125.0,4.808541666666667,4.193378975454536,15117323.0,971230.0,667580.0,153730.0,0.9608125,0.03918750000000004,4.172375,-3.1723749999999997
868,868,openb-pod-7747,13,1,scheduled,-0.000620963850416878,0.0,0.0,0.0,0.0,0.0,-0.000620963850416878,0.0,0.010851760851760872,0.7712940212940214,0.7604422604422605,0.9495393120393121,0.0,0.0,0.08087512105703354,0.1984778791666031,0.03589758276939392,2284733.0,2884733.0,4.8078883333333335,4.193999939304953,15117374.0,971230.0,668580.0,153730.0,0.9608125,0.03918750000000004,4.178625,-3.1786250000000003
869,869,openb-pod-7748,13,1,scheduled,-0.0008856507107379841,0.0,0.0,0.0,0.0,0.0,-0.0008856507107379841,0.0,0.010851760851760872,0.7712940212940214,0.7604422604422605,0.9495393120393121,0.0,0.0,0.08087512105703354,0.1984778791666031,0.03589758276939392,2284781.0,2884781.0,4.807968333333333,4.194885590015691,15117453.0,971230.0,669580.0,153730.0,0.9608125,0.03918750000000004,4.184875,-3.184875
870,870,openb-pod-7749,13,1,scheduled,-0.0007831496703003538,0.0,0.0,0.0,0.0,0.0,-0.0007831496703003538,0.0,0.010851760851760872,0.7712940212940214,0.7604422604422605,0.9495393120393121,0.0,0.0,0.08087512105703354,0.1984778791666031,0.03589758276939392,2284785.0,2884785.0,4.807975,4.195668739685991,15117460.0,971230.0,670580.0,153730.0,0.9608125,0.03918750000000004,4.191125,-3.1911250000000004
871,871,openb-pod-7751,13,1,scheduled,-0.0005728057862750546,0.0,0.0,0.0,0.0,0.0,-0.0005728057862750546,0.0,0.010851760851760872,0.7712940212940214,0.7604422604422605,0.9495393120393121,0.0,0.0,0.08087512105703354,0.1984778791666031,0.03589758276939392,2284719.0,2884719.0,4.807865,4.196241545472266,15117776.0,971230.0,671580.0,153730.0,0.9608125,0.03918750000000004,4.197375,-3.197375
872,872,openb-pod-7752,13,1,scheduled,-0.0007441094199247544,0.0,0.0,0.0,0.0,0.0,-0.0007441094199247544,0.0,0.010851760851760872,0.7712940212940214,0.7604422604422605,0.9495393120393121,0.0,0.0,0.08087512105703354,0.1984778791666031,0.03589758276939392,2284850.0,2884850.0,4.808083333333333,4.196985654892191,15118008.0,971230.0,672580.0,153920.0,0.962,0.038000000000000034,4.203625,-3.2036249999999997
873,873,openb-pod-7753,13,1,scheduled,-0.0012072986800966135,0.0,0.0,0.0,0.0,0.0,-0.0012072986800966135,0.0,0.010851760851760872,0.7712940212940214,0.7604422604422605,0.9495393120393121,0.0,0.0,0.07864715903997421,0.1983477920293808,0.03351864218711853,2284807.0,2884807.0,4.808011666666666,4.1981929535722875,15118108.0,971230.0,673580.0,154110.0,0.9631875,0.036812500000000026,4.209875,-3.2098750000000003
874,874,openb-pod-7755,13,1,scheduled,-0.001334856245029492,0.0,0.0,0.0,0.0,0.0,-0.001334856245029492,0.0,0.010851760851760872,0.7712940212940214,0.7604422604422605,0.9495393120393121,0.0,0.0,0.08071135729551315,0.20113584399223328,0.03181114420294762,2284923.0,2884923.0,4.808205,4.199527809817317,15118232.0,971230.0,674580.0,154640.0,0.9665,0.033499999999999974,4.216125,-3.216125
875,875,openb-pod-7756,10,1,scheduled,-0.0007778533994642345,0.0,0.0,0.0,0.0,0.0,-0.0007778533994642345,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9600839475839476,0.0,0.0,0.08074592053890228,0.2011939436197281,0.02875162847340107,2285204.0,2885204.0,4.808673333333333,4.200305663216781,15118728.0,971230.0,675580.0,155170.0,0.9698125,0.030187500000000034,4.222375,-3.2223750000000004
876,876,openb-pod-7757,13,1,scheduled,-0.0008150503094963568,0.0,0.0,0.0,0.0,0.0,-0.0008150503094963568,0.0,0.010851760851760872,1.0,0.9891482391482391,0.9715192465192464,0.0,0.0,0.08044581860303879,0.2013949602842331,0.02787044085562229,2285511.0,2885511.0,4.809185,4.201120713526278,15119065.0,971230.0,676580.0,155170.0,0.9698125,0.030187500000000034,4.228625,-3.228625
877,877,openb-pod-7758,14,1,scheduled,-0.0007487364303928601,0.0,0.0,0.0,0.0,0.0,-0.0007487364303928601,0.0,0.010851760851760872,1.0,0.9891482391482391,0.9715192465192464,0.0,0.0,0.08044581860303879,0.2013949602842331,0.02787044085562229,2285482.0,2885482.0,4.809136666666666,4.20186944995667,15119070.0,971230.0,677580.0,155170.0,0.9698125,0.030187500000000034,4.234875,-3.2348749999999997
878,878,openb-pod-7759,14,1,scheduled,-0.0007108585997812611,0.0,0.0,0.0,0.0,0.0,-0.0007108585997812611,0.0,0.010851760851760872,1.0,0.9891482391482391,0.9715192465192464,0.0,0.0,0.08044581860303879,0.2013949602842331,0.02787044085562229,2285754.0,2885754.0,4.80959,4.202580308556452,15119380.0,971230.0,678580.0,155170.0,0.9698125,0.030187500000000034,4.241125,-3.2411250000000003
879,879,openb-pod-7760,14,1,scheduled,-0.0007105605305159912,0.0,0.0,0.0,0.0,0.0,-0.0007105605305159912,0.0,0.010851760851760872,1.0,0.9891482391482391,0.9715192465192464,0.0,0.0,0.08044581860303879,0.2013949602842331,0.02787044085562229,2285569.0,2885569.0,4.809281666666666,4.203290869086968,15119519.0,971230.0,679580.0,155170.0,0.9698125,0.030187500000000034,4.247375,-3.247375
880,880,openb-pod-7761,14,1,scheduled,-0.0005730084555972681,0.0,0.0,0.0,0.0,0.0,-0.0005730084555972681,0.0,0.010851760851760872,1.0,0.9891482391482391,0.9715192465192464,0.0,0.0,0.08044581860303879,0.2013949602842331,0.02787044085562229,2285729.0,2885729.0,4.809548333333334,4.203863877542565,15119679.0,971230.0,680580.0,155170.0,0.9698125,0.030187500000000034,4.253625,-3.2536250000000004
881,881,openb-pod-7762,14,1,scheduled,-0.0012984707132650541,0.0,0.0,0.0,0.0,0.0,-0.0012984707132650541,0.0,0.010851760851760872,1.0,0.9891482391482391,0.9715192465192464,0.0,0.0,0.08044581860303879,0.2013949602842331,0.02787044085562229,2286238.0,2886238.0,4.810396666666667,4.20516234825583,15120223.0,971230.0,681580.0,155170.0,0.9698125,0.030187500000000034,4.259875,-3.259875
882,882,openb-pod-7763,14,1,scheduled,-0.000693354727559381,0.0,0.0,0.0,0.0,0.0,-0.000693354727559381,0.0,0.010851760851760872,1.0,0.9891482391482391,0.9715192465192464,0.0,0.0,0.08044581860303879,0.2013949602842331,0.02787044085562229,2286429.0,2886429.0,4.810715,4.205855702983389,15120445.0,971230.0,682580.0,155170.0,0.9698125,0.030187500000000034,4.266125,-3.2661249999999997
883,883,openb-pod-7764,14,1,scheduled,-0.0006349146402566674,0.0,0.0,0.0,0.0,0.0,-0.0006349146402566674,0.0,0.010851760851760872,1.0,0.9891482391482391,0.9715192465192464,0.0,0.0,0.08044581860303879,0.2013949602842331,0.02787044085562229,2286589.0,2886589.0,4.810981666666667,4.206490617623646,15120635.0,971230.0,683580.0,155170.0,0.9698125,0.030187500000000034,4.272375,-3.2723750000000003
884,884,openb-pod-7765,15,1,scheduled,-0.0006046593448409965,0.0,0.0,0.0,0.0,0.0,-0.0006046593448409965,0.0,0.010851760851760872,0.8863636363636364,0.8755118755118755,0.9715192465192464,0.0,0.0,0.08044581860303879,0.2013949602842331,0.02787044085562229,2286699.0,2886699.0,4.811165,4.207095276968487,15120780.0,971230.0,684580.0,155170.0,0.9698125,0.030187500000000034,4.278625,-3.278625
885,885,openb-pod-7766,15,1,scheduled,-0.0005800309106112067,0.0,0.0,0.0,0.0,0.0,-0.0005800309106112067,0.0,0.010851760851760872,0.8863636363636364,0.8755118755118755,0.9715192465192464,0.0,0.0,0.08044581860303879,0.2013949602842331,0.02787044085562229,2286677.0,2886677.0,4.8111283333333335,4.207675307879098,15120822.0,971230.0,685580.0,155170.0,0.9698125,0.030187500000000034,4.284875,-3.2848750000000004
886,886,openb-pod-7767,15,1,scheduled,-0.000542395349057756,0.0,0.0,0.0,0.0,0.0,-0.000542395349057756,0.0,0.010851760851760872,0.8863636363636364,0.8755118755118755,0.9715192465192464,0.0,0.0,0.08044581860303879,0.2013949602842331,0.02787044085562229,2286408.0,2886408.0,4.81068,4.208217703228156,15120865.0,971230.0,686580.0,155170.0,0.9698125,0.030187500000000034,4.291125,-3.291125
887,887,openb-pod-7768,15,1,scheduled,-0.0006016275646576474,0.0,0.0,0.0,0.0,0.0,-0.0006016275646576474,0.0,0.010851760851760872,0.8863636363636364,0.8755118755118755,0.9715192465192464,0.0,0.0,0.08044581860303879,0.2013949602842331,0.02787044085562229,2287978.0,2887978.0,4.813296666666667,4.208819330792814,15122522.0,971230.0,687580.0,155170.0,0.9698125,0.030187500000000034,4.297375,-3.2973749999999997
