step,pod_index,pod_name,action,scheduled,reason,reward_total,reward_success,reward_fragmentation,reward_balance,reward_utilization,reward_slo,frag_before,frag_after,frag_delta,cluster_fragmentation_avg,cluster_full_free_gpu_count,cluster_full_free_gpu_ratio,sigma_cpu_util,sigma_mem_util,sigma_gpu_util,wait_time_ms,current_time,episode_requested_gpu_milli,episode_allocated_gpu_milli,used_gpu_milli,gar_capacity_live,unallocated_gpu_fraction_capacity_live,gar_capacity_cumulative,unallocated_gpu_fraction_capacity_cumulative
627,627,openb-pod-7611__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8939138001638001,3.0,0.005859375,0.1446997970342636,0.19898797571659088,0.06278834491968155,0.0,12816772.0,528360.0,450470.0,450470.0,0.87982421875,0.12017578124999995,0.87982421875,0.12017578124999995
628,628,openb-pod-7612__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8939138001638001,3.0,0.005859375,0.1446997970342636,0.19898797571659088,0.06278834491968155,0.0,12816869.0,529360.0,450470.0,450470.0,0.87982421875,0.12017578124999995,0.87982421875,0.12017578124999995
629,629,openb-pod-7613__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8939138001638001,3.0,0.005859375,0.1446997970342636,0.19898797571659088,0.06278834491968155,0.0,12817086.0,530170.0,450470.0,450470.0,0.87982421875,0.12017578124999995,0.87982421875,0.12017578124999995
630,630,openb-pod-7614__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8939138001638001,3.0,0.005859375,0.1446997970342636,0.19898797571659088,0.06278834491968155,0.0,12817183.0,531170.0,450470.0,450470.0,0.87982421875,0.12017578124999995,0.87982421875,0.12017578124999995
631,631,openb-pod-7615__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8939138001638001,3.0,0.005859375,0.1446997970342636,0.19898797571659088,0.06278834491968155,0.0,12817186.0,532170.0,450470.0,450470.0,0.87982421875,0.12017578124999995,0.87982421875,0.12017578124999995
632,632,openb-pod-7616__rep0,53,1,scheduled,-16.444261418602117,1.0,-17.239967239967235,-0.20429417863488197,0.0,0.0,0.895986895986896,0.9821867321867321,0.08619983619983618,0.8952606726044225,3.0,0.005859375,0.14590060710906982,0.19997581839561462,0.0627119317650795,0.0,12817556.0,533170.0,450470.0,450700.0,0.8802734375,0.11972656250000002,0.87982421875,0.12017578124999995
633,633,openb-pod-7617__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8952606726044225,3.0,0.005859375,0.14590060710906982,0.19997581839561462,0.0627119317650795,0.0,12817576.0,533400.0,450700.0,450700.0,0.8802734375,0.11972656250000002,0.8802734375,0.11972656250000002
634,634,openb-pod-7618__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8952606726044225,3.0,0.005859375,0.14590060710906982,0.19997581839561462,0.0627119317650795,0.0,12817577.0,534400.0,450700.0,450700.0,0.8802734375,0.11972656250000002,0.8802734375,0.11972656250000002
635,635,openb-pod-7619__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8952606726044225,3.0,0.005859375,0.14590060710906982,0.19997581839561462,0.0627119317650795,0.0,12817646.0,535400.0,450700.0,450700.0,0.8802734375,0.11972656250000002,0.8802734375,0.11972656250000002
636,636,openb-pod-7620__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8952606726044225,3.0,0.005859375,0.14590060710906982,0.19997581839561462,0.0627119317650795,0.0,12817940.0,536400.0,450700.0,450700.0,0.8802734375,0.11972656250000002,0.8802734375,0.11972656250000002
637,637,openb-pod-7621__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8952606726044225,3.0,0.005859375,0.14590060710906982,0.19997581839561462,0.0627119317650795,0.0,12818051.0,537400.0,450700.0,450700.0,0.8802734375,0.11972656250000002,0.8802734375,0.11972656250000002
638,638,openb-pod-7622__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8952606726044225,3.0,0.005859375,0.14590060710906982,0.19997581839561462,0.0627119317650795,0.0,12818134.0,538400.0,450700.0,450700.0,0.8802734375,0.11972656250000002,0.8802734375,0.11972656250000002
639,639,openb-pod-7623__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8952606726044225,3.0,0.005859375,0.14590060710906982,0.19997581839561462,0.0627119317650795,0.0,12818193.0,539400.0,450700.0,450700.0,0.8802734375,0.11972656250000002,0.8802734375,0.11972656250000002
640,640,openb-pod-7624__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8952606726044225,3.0,0.005859375,0.14590060710906982,0.19997581839561462,0.0627119317650795,0.0,12818225.0,540400.0,450700.0,450700.0,0.8802734375,0.11972656250000002,0.8802734375,0.11972656250000002
641,641,openb-pod-7625__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8952606726044225,3.0,0.005859375,0.14590060710906982,0.19997581839561462,0.0627119317650795,0.0,12818261.0,541400.0,450700.0,450700.0,0.8802734375,0.11972656250000002,0.8802734375,0.11972656250000002
642,642,openb-pod-7626__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8952606726044225,3.0,0.005859375,0.14590060710906982,0.19997581839561462,0.0627119317650795,0.0,12818604.0,542400.0,450700.0,450700.0,0.8802734375,0.11972656250000002,0.8802734375,0.11972656250000002
643,643,openb-pod-7627__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8952606726044225,3.0,0.005859375,0.14590060710906982,0.19997581839561462,0.0627119317650795,0.0,12818663.0,543400.0,450700.0,450700.0,0.8802734375,0.11972656250000002,0.8802734375,0.11972656250000002
644,644,openb-pod-7628__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8952606726044225,3.0,0.005859375,0.14590060710906982,0.19997581839561462,0.0627119317650795,0.0,12818723.0,544400.0,450700.0,450700.0,0.8802734375,0.11972656250000002,0.8802734375,0.11972656250000002
645,645,openb-pod-7629__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8952606726044225,3.0,0.005859375,0.14590060710906982,0.19997581839561462,0.0627119317650795,0.0,12819100.0,545400.0,450700.0,450700.0,0.8802734375,0.11972656250000002,0.8802734375,0.11972656250000002
646,646,openb-pod-7630__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8952606726044225,3.0,0.005859375,0.14590060710906982,0.19997581839561462,0.0627119317650795,0.0,12819196.0,546400.0,450700.0,450700.0,0.8802734375,0.11972656250000002,0.8802734375,0.11972656250000002
647,647,openb-pod-7631__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8952606726044225,3.0,0.005859375,0.14590060710906982,0.19997581839561462,0.0627119317650795,0.0,12819580.0,547400.0,450700.0,450700.0,0.8802734375,0.11972656250000002,0.8802734375,0.11972656250000002
648,648,openb-pod-7632__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8952606726044225,3.0,0.005859375,0.14590060710906982,0.19997581839561462,0.0627119317650795,0.0,12819608.0,548400.0,450700.0,450700.0,0.8802734375,0.11972656250000002,0.8802734375,0.11972656250000002
649,649,openb-pod-7633__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8952606726044225,3.0,0.005859375,0.14590060710906982,0.19997581839561462,0.0627119317650795,0.0,12819644.0,549400.0,450700.0,450700.0,0.8802734375,0.11972656250000002,0.8802734375,0.11972656250000002
650,650,openb-pod-7634__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8952606726044225,3.0,0.005859375,0.14590060710906982,0.19997581839561462,0.0627119317650795,0.0,12819711.0,550400.0,450700.0,450700.0,0.8802734375,0.11972656250000002,0.8802734375,0.11972656250000002
651,651,openb-pod-7635__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8952606726044225,3.0,0.005859375,0.14590060710906982,0.19997581839561462,0.0627119317650795,0.0,12819712.0,551400.0,450700.0,450700.0,0.8802734375,0.11972656250000002,0.8802734375,0.11972656250000002
652,652,openb-pod-7636__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8952606726044225,3.0,0.005859375,0.14590060710906982,0.19997581839561462,0.0627119317650795,0.0,12820268.0,552400.0,450700.0,450700.0,0.8802734375,0.11972656250000002,0.8802734375,0.11972656250000002
653,653,openb-pod-7637__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8952606726044225,3.0,0.005859375,0.14590060710906982,0.19997581839561462,0.0627119317650795,0.0,12820318.0,553400.0,450700.0,450700.0,0.8802734375,0.11972656250000002,0.8802734375,0.11972656250000002
654,654,openb-pod-7638__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8952606726044225,3.0,0.005859375,0.14590060710906982,0.19997581839561462,0.0627119317650795,0.0,12820671.0,554400.0,450700.0,450700.0,0.8802734375,0.11972656250000002,0.8802734375,0.11972656250000002
655,655,openb-pod-7639__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8952606726044225,3.0,0.005859375,0.14590060710906982,0.19997581839561462,0.0627119317650795,0.0,12820772.0,555400.0,450700.0,450700.0,0.8802734375,0.11972656250000002,0.8802734375,0.11972656250000002
656,656,openb-pod-7640__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8952606726044225,3.0,0.005859375,0.14590060710906982,0.19997581839561462,0.0627119317650795,0.0,12820777.0,556400.0,450700.0,450700.0,0.8802734375,0.11972656250000002,0.8802734375,0.11972656250000002
657,657,openb-pod-7642__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8952606726044225,3.0,0.005859375,0.14590060710906982,0.19997581839561462,0.0627119317650795,0.0,12820806.0,557210.0,450700.0,450700.0,0.8802734375,0.11972656250000002,0.8802734375,0.11972656250000002
658,658,openb-pod-7643__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8952606726044225,3.0,0.005859375,0.14590060710906982,0.19997581839561462,0.0627119317650795,0.0,12820843.0,558210.0,450700.0,450700.0,0.8802734375,0.11972656250000002,0.8802734375,0.11972656250000002
659,659,openb-pod-7644__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8952606726044225,3.0,0.005859375,0.14590060710906982,0.19997581839561462,0.0627119317650795,0.0,12821206.0,559210.0,450700.0,450700.0,0.8802734375,0.11972656250000002,0.8802734375,0.11972656250000002
660,660,openb-pod-7645__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8952606726044225,3.0,0.005859375,0.14590060710906982,0.19997581839561462,0.0627119317650795,0.0,12821275.0,560210.0,450700.0,450700.0,0.8802734375,0.11972656250000002,0.8802734375,0.11972656250000002
661,661,openb-pod-7646__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8952606726044225,3.0,0.005859375,0.14590060710906982,0.19997581839561462,0.0627119317650795,0.0,12821458.0,561210.0,450700.0,450700.0,0.8802734375,0.11972656250000002,0.8802734375,0.11972656250000002
662,662,openb-pod-7647__rep0,49,1,scheduled,0.7958057802170515,1.0,-0.0,-0.2041942197829485,0.0,0.0,0.895986895986896,0.895986895986896,0.0,0.8952606726044225,3.0,0.005859375,0.14603134989738464,0.20004847645759583,0.06230861321091652,0.0,12821718.0,562210.0,450700.0,450930.0,0.88072265625,0.11927734374999999,0.8802734375,0.11972656250000002
663,663,openb-pod-7648__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8952606726044225,3.0,0.005859375,0.14603134989738464,0.20004847645759583,0.06230861321091652,0.0,12821731.0,562440.0,450930.0,450930.0,0.88072265625,0.11927734374999999,0.88072265625,0.11927734374999999
664,664,openb-pod-7649__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8952606726044225,3.0,0.005859375,0.14603134989738464,0.20004847645759583,0.06230861321091652,0.0,12821773.0,563440.0,450930.0,450930.0,0.88072265625,0.11927734374999999,0.88072265625,0.11927734374999999
665,665,openb-pod-7650__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8952606726044225,3.0,0.005859375,0.14603134989738464,0.20004847645759583,0.06230861321091652,0.0,12821876.0,564440.0,450930.0,450930.0,0.88072265625,0.11927734374999999,0.88072265625,0.11927734374999999
666,666,openb-pod-7651__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8952606726044225,3.0,0.005859375,0.14603134989738464,0.20004847645759583,0.06230861321091652,0.0,12822197.0,565440.0,450930.0,450930.0,0.88072265625,0.11927734374999999,0.88072265625,0.11927734374999999
667,667,openb-pod-7652__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8952606726044225,3.0,0.005859375,0.14603134989738464,0.20004847645759583,0.06230861321091652,0.0,12822302.0,566440.0,450930.0,450930.0,0.88072265625,0.11927734374999999,0.88072265625,0.11927734374999999
668,668,openb-pod-7653__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8952606726044225,3.0,0.005859375,0.14603134989738464,0.20004847645759583,0.06230861321091652,0.0,12822612.0,567440.0,450930.0,450930.0,0.88072265625,0.11927734374999999,0.88072265625,0.11927734374999999
669,669,openb-pod-7654__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8952606726044225,3.0,0.005859375,0.14603134989738464,0.20004847645759583,0.06230861321091652,0.0,12822678.0,568440.0,450930.0,450930.0,0.88072265625,0.11927734374999999,0.88072265625,0.11927734374999999
670,670,openb-pod-7655__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8952606726044225,3.0,0.005859375,0.14603134989738464,0.20004847645759583,0.06230861321091652,0.0,12822850.0,569440.0,450930.0,450930.0,0.88072265625,0.11927734374999999,0.88072265625,0.11927734374999999
671,671,openb-pod-7656__rep0,49,1,scheduled,-16.444322543165335,1.0,-17.239967239967235,-0.20435530319809914,0.0,0.0,0.895986895986896,0.9821867321867321,0.08619983619983618,0.8966075450450449,3.0,0.005859375,0.14634455740451813,0.20025834441184998,0.06210770457983017,0.0,12822956.0,570440.0,450930.0,451160.0,0.881171875,0.11882812499999995,0.88072265625,0.11927734374999999
672,672,openb-pod-7657__rep0,61,1,scheduled,-16.443216733581075,1.0,-17.239967239967235,-0.20324949361383915,0.0,0.0,0.895986895986896,0.9821867321867321,0.08619983619983618,0.8979544174856674,3.0,0.005859375,0.14519193768501282,0.1994132399559021,0.06189380958676338,0.0,12822956.0,570670.0,451160.0,451390.0,0.88162109375,0.11837890625000003,0.881171875,0.11882812499999995
673,673,openb-pod-7658__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8979544174856674,3.0,0.005859375,0.14519193768501282,0.1994132399559021,0.06189380958676338,0.0,12822999.0,570900.0,451390.0,451390.0,0.88162109375,0.11837890625000003,0.88162109375,0.11837890625000003
674,674,openb-pod-7659__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8979544174856674,3.0,0.005859375,0.14519193768501282,0.1994132399559021,0.06189380958676338,0.0,12823087.0,571900.0,451390.0,451390.0,0.88162109375,0.11837890625000003,0.88162109375,0.11837890625000003
675,675,openb-pod-7660__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8979544174856674,3.0,0.005859375,0.14519193768501282,0.1994132399559021,0.06189380958676338,0.0,12823425.0,572900.0,451390.0,451390.0,0.88162109375,0.11837890625000003,0.88162109375,0.11837890625000003
676,676,openb-pod-7661__rep0,40,1,scheduled,0.7987314742058516,1.0,-0.0,-0.20126852579414845,0.0,0.0,0.9821867321867321,0.9821867321867321,0.0,0.8979544174856674,3.0,0.005859375,0.14311321079730988,0.19776032865047455,0.061663512140512466,0.0,12823439.0,573490.0,451390.0,451550.0,0.88193359375,0.11806640624999998,0.88162109375,0.11837890625000003
677,677,openb-pod-7662__rep0,40,1,scheduled,0.8003395851701498,1.0,-0.0,-0.1996604148298502,0.0,0.0,0.9821867321867321,0.9821867321867321,0.0,0.8979544174856674,3.0,0.005859375,0.14142931997776031,0.1963590830564499,0.06153242662549019,0.0,12823440.0,573650.0,451550.0,451710.0,0.88224609375,0.11775390625000004,0.88193359375,0.11806640624999998
678,678,openb-pod-7663__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8979544174856674,3.0,0.005859375,0.14142931997776031,0.1963590830564499,0.06153242662549019,0.0,12823469.0,573810.0,451710.0,451710.0,0.88224609375,0.11775390625000004,0.88224609375,0.11775390625000004
679,679,openb-pod-7664__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8979544174856674,3.0,0.005859375,0.14142931997776031,0.1963590830564499,0.06153242662549019,0.0,12823481.0,574810.0,451710.0,451710.0,0.88224609375,0.11775390625000004,0.88224609375,0.11775390625000004
680,680,openb-pod-7665__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8979544174856674,3.0,0.005859375,0.14142931997776031,0.1963590830564499,0.06153242662549019,0.0,12823538.0,575400.0,451710.0,451710.0,0.88224609375,0.11775390625000004,0.88224609375,0.11775390625000004
681,681,openb-pod-7666__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8979544174856674,3.0,0.005859375,0.14142931997776031,0.1963590830564499,0.06153242662549019,0.0,12823573.0,576400.0,451710.0,451710.0,0.88224609375,0.11775390625000004,0.88224609375,0.11775390625000004
682,682,openb-pod-7667__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8979544174856674,3.0,0.005859375,0.14142931997776031,0.1963590830564499,0.06153242662549019,0.0,12823867.0,577400.0,451710.0,451710.0,0.88224609375,0.11775390625000004,0.88224609375,0.11775390625000004
683,683,openb-pod-7668__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8979544174856674,3.0,0.005859375,0.14142931997776031,0.1963590830564499,0.06153242662549019,0.0,12823895.0,578400.0,451710.0,451710.0,0.88224609375,0.11775390625000004,0.88224609375,0.11775390625000004
684,684,openb-pod-7669__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8979544174856674,3.0,0.005859375,0.14142931997776031,0.1963590830564499,0.06153242662549019,0.0,12823896.0,579400.0,451710.0,451710.0,0.88224609375,0.11775390625000004,0.88224609375,0.11775390625000004
685,685,openb-pod-7670__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8979544174856674,3.0,0.005859375,0.14142931997776031,0.1963590830564499,0.06153242662549019,0.0,12823979.0,580400.0,451710.0,451710.0,0.88224609375,0.11775390625000004,0.88224609375,0.11775390625000004
686,686,openb-pod-7671__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8979544174856674,3.0,0.005859375,0.14142931997776031,0.1963590830564499,0.06153242662549019,0.0,12824008.0,581400.0,451710.0,451710.0,0.88224609375,0.11775390625000004,0.88224609375,0.11775390625000004
687,687,openb-pod-7672__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8979544174856674,3.0,0.005859375,0.14142931997776031,0.1963590830564499,0.06153242662549019,0.0,12824010.0,582400.0,451710.0,451710.0,0.88224609375,0.11775390625000004,0.88224609375,0.11775390625000004
688,688,openb-pod-7673__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8979544174856674,3.0,0.005859375,0.14142931997776031,0.1963590830564499,0.06153242662549019,0.0,12824041.0,583400.0,451710.0,451710.0,0.88224609375,0.11775390625000004,0.88224609375,0.11775390625000004
689,689,openb-pod-7674__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8979544174856674,3.0,0.005859375,0.14142931997776031,0.1963590830564499,0.06153242662549019,0.0,12824042.0,584400.0,451710.0,451710.0,0.88224609375,0.11775390625000004,0.88224609375,0.11775390625000004
690,690,openb-pod-7675__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8979544174856674,3.0,0.005859375,0.14142931997776031,0.1963590830564499,0.06153242662549019,0.0,12824042.0,585400.0,451710.0,451710.0,0.88224609375,0.11775390625000004,0.88224609375,0.11775390625000004
691,691,openb-pod-7676__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8979544174856674,3.0,0.005859375,0.14142931997776031,0.1963590830564499,0.06153242662549019,0.0,12824070.0,586400.0,451710.0,451710.0,0.88224609375,0.11775390625000004,0.88224609375,0.11775390625000004
692,692,openb-pod-7677__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8979544174856674,3.0,0.005859375,0.14142931997776031,0.1963590830564499,0.06153242662549019,0.0,12824103.0,587400.0,451710.0,451710.0,0.88224609375,0.11775390625000004,0.88224609375,0.11775390625000004
693,693,openb-pod-7678__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8979544174856674,3.0,0.005859375,0.14142931997776031,0.1963590830564499,0.06153242662549019,0.0,12824105.0,588400.0,451710.0,451710.0,0.88224609375,0.11775390625000004,0.88224609375,0.11775390625000004
694,694,openb-pod-7679__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8979544174856674,3.0,0.005859375,0.14142931997776031,0.1963590830564499,0.06153242662549019,0.0,12824543.0,589400.0,451710.0,451710.0,0.88224609375,0.11775390625000004,0.88224609375,0.11775390625000004
695,695,openb-pod-7680__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8979544174856674,3.0,0.005859375,0.14142931997776031,0.1963590830564499,0.06153242662549019,0.0,12824576.0,590400.0,451710.0,451710.0,0.88224609375,0.11775390625000004,0.88224609375,0.11775390625000004
696,696,openb-pod-7681__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8979544174856674,3.0,0.005859375,0.14142931997776031,0.1963590830564499,0.06153242662549019,0.0,12824980.0,591400.0,451710.0,451710.0,0.88224609375,0.11775390625000004,0.88224609375,0.11775390625000004
697,697,openb-pod-7682__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8979544174856674,3.0,0.005859375,0.14142931997776031,0.1963590830564499,0.06153242662549019,0.0,12825395.0,592400.0,451710.0,451710.0,0.88224609375,0.11775390625000004,0.88224609375,0.11775390625000004
698,698,openb-pod-7683__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8979544174856674,3.0,0.005859375,0.14142931997776031,0.1963590830564499,0.06153242662549019,0.0,12825407.0,593400.0,451710.0,451710.0,0.88224609375,0.11775390625000004,0.88224609375,0.11775390625000004
699,699,openb-pod-7684__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8979544174856674,3.0,0.005859375,0.14142931997776031,0.1963590830564499,0.06153242662549019,0.0,12825408.0,594400.0,451710.0,451710.0,0.88224609375,0.11775390625000004,0.88224609375,0.11775390625000004
700,700,openb-pod-7685__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8979544174856674,3.0,0.005859375,0.14142931997776031,0.1963590830564499,0.06153242662549019,0.0,12825469.0,595400.0,451710.0,451710.0,0.88224609375,0.11775390625000004,0.88224609375,0.11775390625000004
701,701,openb-pod-7686__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8979544174856674,3.0,0.005859375,0.14142931997776031,0.1963590830564499,0.06153242662549019,0.0,12825502.0,596400.0,451710.0,451710.0,0.88224609375,0.11775390625000004,0.88224609375,0.11775390625000004
702,702,openb-pod-7687__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8979544174856674,3.0,0.005859375,0.14142931997776031,0.1963590830564499,0.06153242662549019,0.0,12825502.0,597400.0,451710.0,451710.0,0.88224609375,0.11775390625000004,0.88224609375,0.11775390625000004
703,703,openb-pod-7688__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8979544174856674,3.0,0.005859375,0.14142931997776031,0.1963590830564499,0.06153242662549019,0.0,12825533.0,598400.0,451710.0,451710.0,0.88224609375,0.11775390625000004,0.88224609375,0.11775390625000004
704,704,openb-pod-7689__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8979544174856674,3.0,0.005859375,0.14142931997776031,0.1963590830564499,0.06153242662549019,0.0,12825534.0,599400.0,451710.0,451710.0,0.88224609375,0.11775390625000004,0.88224609375,0.11775390625000004
705,705,openb-pod-7690__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8979544174856674,3.0,0.005859375,0.14142931997776031,0.1963590830564499,0.06153242662549019,0.0,12825534.0,600400.0,451710.0,451710.0,0.88224609375,0.11775390625000004,0.88224609375,0.11775390625000004
706,706,openb-pod-7691__rep0,0,0,no_feasible_node,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8979544174856674,3.0,0.005859375,0.14142931997776031,0.1963590830564499,0.06153242662549019,0.0,12825565.0,601400.0,451710.0,451710.0,0.88224609375,0.11775390625000004,0.88224609375,0.11775390625000004
