node_id,sn,cpu_milli,memory_mib,gpu,model,is_gpu_node
1275,openb-node-1275,96000,393216,8,G2,1
1276,openb-node-1276,96000,393216,8,G2,1
1277,openb-node-1277,16000,122880,2,P100,1
1278,openb-node-1278,96000,786432,8,V100M32,1
1279,openb-node-1279,104000,524288,2,T4,1
1280,openb-node-1280,16000,122880,2,P100,1
1281,openb-node-1281,8000,61440,2,P100,1
1282,openb-node-1282,8000,61440,2,P100,1
1283,openb-node-1283,96000,393216,8,G2,1
1284,openb-node-1284,96000,393216,8,G2,1
1285,openb-node-1285,96000,393216,8,G2,1
1286,openb-node-1286,96000,393216,8,G2,1
1287,openb-node-1287,32000,131072,4,V100M16,1
1288,openb-node-1288,32000,131072,4,V100M16,1
1289,openb-node-1289,48000,376832,4,V100M32,1
1290,openb-node-1290,104000,524288,2,T4,1
1291,openb-node-1291,96000,393216,8,G2,1
1292,openb-node-1292,96000,393216,8,G2,1
1293,openb-node-1293,96000,393216,8,G2,1
1294,openb-node-1294,96000,393216,8,G2,1
1295,openb-node-1295,16000,122880,2,P100,1
1296,openb-node-1296,96000,393216,8,G2,1
1297,openb-node-1297,104000,524288,2,T4,1
1298,openb-node-1298,96000,393216,8,G2,1
1299,openb-node-1299,96000,393216,8,G2,1
1300,openb-node-1300,96000,393216,8,G2,1
1301,openb-node-1301,96000,393216,8,G2,1
1302,openb-node-1302,96000,393216,8,G2,1
1303,openb-node-1303,96000,393216,8,G2,1
1304,openb-node-1304,96000,393216,8,G2,1
1305,openb-node-1305,32000,131072,4,V100M16,1
1306,openb-node-1306,96000,524288,0,CPU-only,0
1307,openb-node-1307,96000,524288,0,CPU-only,0
1308,openb-node-1308,96000,524288,0,CPU-only,0
1309,openb-node-1309,96000,524288,0,CPU-only,0
1310,openb-node-1310,104000,524288,2,T4,1
1311,openb-node-1311,104000,524288,2,T4,1
1312,openb-node-1312,104000,524288,2,T4,1
1313,openb-node-1313,104000,524288,2,T4,1
1314,openb-node-1314,104000,524288,2,T4,1
1315,openb-node-1315,104000,524288,2,T4,1
1316,openb-node-1316,104000,524288,2,T4,1
1317,openb-node-1317,96000,393216,8,G2,1
1318,openb-node-1318,96000,393216,8,G2,1
1319,openb-node-1319,96000,393216,8,G2,1
1320,openb-node-1320,96000,393216,8,G2,1
1321,openb-node-1321,16000,122880,2,P100,1
1322,openb-node-1322,104000,524288,2,T4,1
1323,openb-node-1323,104000,524288,2,T4,1
1324,openb-node-1324,96000,393216,8,G2,1
1325,openb-node-1325,96000,393216,8,G2,1
1326,openb-node-1326,96000,393216,8,G2,1
1327,openb-node-1327,96000,393216,8,G2,1
1328,openb-node-1328,128000,1048576,1,A10,1
1329,openb-node-1329,128000,1048576,1,A10,1
1330,openb-node-1330,96000,393216,8,G2,1
1331,openb-node-1331,96000,393216,8,G2,1
1332,openb-node-1332,96000,393216,8,G2,1
1333,openb-node-1333,96000,393216,8,G2,1
1334,openb-node-1334,104000,524288,0,CPU-only,0
1335,openb-node-1335,96000,393216,8,G2,1
1336,openb-node-1336,96000,393216,8,G2,1
1337,openb-node-1337,96000,393216,8,G2,1
1338,openb-node-1338,96000,393216,8,G2,1
1339,openb-node-1339,96000,393216,8,G2,1
1340,openb-node-1340,96000,393216,4,T4,1
1341,openb-node-1341,128000,786432,8,G3,1
1342,openb-node-1342,128000,786432,8,G3,1
1343,openb-node-1343,104000,524288,2,T4,1
1344,openb-node-1344,96000,393216,8,G2,1
1345,openb-node-1345,96000,393216,8,G2,1
1346,openb-node-1346,16000,122880,2,P100,1
1347,openb-node-1347,96000,786432,8,V100M32,1
1348,openb-node-1348,16000,122880,2,P100,1
1349,openb-node-1349,16000,122880,2,P100,1
1350,openb-node-1350,16000,122880,2,P100,1
1351,openb-node-1351,16000,122880,2,P100,1
1352,openb-node-1352,16000,122880,2,P100,1
1353,openb-node-1353,16000,122880,2,P100,1
1354,openb-node-1354,16000,122880,2,P100,1
1355,openb-node-1355,16000,122880,2,P100,1
1356,openb-node-1356,16000,122880,2,P100,1
1357,openb-node-1357,16000,122880,2,P100,1
1358,openb-node-1358,16000,122880,2,P100,1
1359,openb-node-1359,32000,131072,0,CPU-only,0
1360,openb-node-1360,16000,122880,2,P100,1
1361,openb-node-1361,32000,131072,0,CPU-only,0
1362,openb-node-1362,96000,786432,0,CPU-only,0
1363,openb-node-1363,104000,524288,2,T4,1
1364,openb-node-1364,16000,122880,2,P100,1
1365,openb-node-1365,16000,122880,2,P100,1
1366,openb-node-1366,96000,393216,8,G2,1
1367,openb-node-1367,96000,393216,8,G2,1
1368,openb-node-1368,96000,393216,8,G2,1
1369,openb-node-1369,96000,393216,8,G2,1
1370,openb-node-1370,104000,524288,0,CPU-only,0
1371,openb-node-1371,96000,393216,4,T4,1
1372,openb-node-1372,96000,393216,8,G2,1
1373,openb-node-1373,96000,393216,8,G2,1
1374,openb-node-1374,96000,393216,8,G2,1
1375,openb-node-1375,32000,65536,0,CPU-only,0
1376,openb-node-1376,32000,65536,0,CPU-only,0
1377,openb-node-1377,96000,393216,8,G2,1
1378,openb-node-1378,104000,524288,2,T4,1
1379,openb-node-1379,16000,122880,2,P100,1
1380,openb-node-1380,96000,393216,8,G2,1
1381,openb-node-1381,96000,786432,8,V100M32,1
1382,openb-node-1382,16000,122880,2,P100,1
1383,openb-node-1383,8000,32768,1,V100M16,1
1384,openb-node-1384,64000,262144,8,V100M16,1
1385,openb-node-1385,104000,524288,2,T4,1
1386,openb-node-1386,96000,393216,8,G2,1
1387,openb-node-1387,96000,393216,8,G2,1
1388,openb-node-1388,96000,393216,8,G2,1
1389,openb-node-1389,104000,524288,0,CPU-only,0
1390,openb-node-1390,96000,393216,8,G2,1
1391,openb-node-1391,96000,393216,8,G2,1
1392,openb-node-1392,104000,524288,2,T4,1
1393,openb-node-1393,16000,122880,2,P100,1
1394,openb-node-1394,16000,122880,2,P100,1
1395,openb-node-1395,96000,524288,0,CPU-only,0
1396,openb-node-1396,32000,65536,0,CPU-only,0
1397,openb-node-1397,96000,393216,8,G2,1
1398,openb-node-1398,96000,393216,8,G2,1
1399,openb-node-1399,104000,524288,2,T4,1
1400,openb-node-1400,104000,524288,2,T4,1
1401,openb-node-1401,104000,524288,2,T4,1
1402,openb-node-1402,104000,524288,2,T4,1
1403,openb-node-1403,104000,524288,2,T4,1
1404,openb-node-1404,104000,524288,2,T4,1
1405,openb-node-1405,104000,524288,2,T4,1
1406,openb-node-1406,104000,524288,2,T4,1
1407,openb-node-1407,104000,524288,2,T4,1
1408,openb-node-1408,104000,524288,2,T4,1
1409,openb-node-1409,104000,524288,2,T4,1
1410,openb-node-1410,96000,393216,8,G2,1
1411,openb-node-1411,96000,393216,8,G2,1
1412,openb-node-1412,96000,393216,8,G2,1
1413,openb-node-1413,96000,393216,8,G2,1
1414,openb-node-1414,96000,393216,8,G2,1
1415,openb-node-1415,96000,393216,8,G2,1
1416,openb-node-1416,96000,393216,8,G2,1
1417,openb-node-1417,16000,122880,2,P100,1
1418,openb-node-1418,16000,122880,2,P100,1
1419,openb-node-1419,16000,122880,2,P100,1
1420,openb-node-1420,96000,393216,8,G2,1
1421,openb-node-1421,104000,524288,2,T4,1
1422,openb-node-1422,104000,524288,2,T4,1
1423,openb-node-1423,104000,524288,2,T4,1
1424,openb-node-1424,104000,524288,2,T4,1
1425,openb-node-1425,104000,524288,2,T4,1
1426,openb-node-1426,104000,524288,2,T4,1
1427,openb-node-1427,104000,524288,2,T4,1
1428,openb-node-1428,104000,524288,2,T4,1
1429,openb-node-1429,104000,524288,2,T4,1
1430,openb-node-1430,104000,524288,2,T4,1
1431,openb-node-1431,104000,524288,2,T4,1
1432,openb-node-1432,104000,524288,2,T4,1
1433,openb-node-1433,104000,524288,2,T4,1
1434,openb-node-1434,104000,524288,2,T4,1
1435,openb-node-1435,104000,524288,2,T4,1
1436,openb-node-1436,104000,524288,0,CPU-only,0
1437,openb-node-1437,96000,393216,4,T4,1
1438,openb-node-1438,128000,786432,8,G3,1
1439,openb-node-1439,96000,393216,8,G2,1
1440,openb-node-1440,96000,393216,8,G2,1
1441,openb-node-1441,96000,393216,8,G2,1
1442,openb-node-1442,96000,393216,8,G2,1
1443,openb-node-1443,96000,393216,8,G2,1
1444,openb-node-1444,32000,131072,4,V100M16,1
1445,openb-node-1445,16000,122880,2,P100,1
1446,openb-node-1446,96000,393216,8,G2,1
1447,openb-node-1447,8000,32768,1,V100M16,1
1448,openb-node-1448,8000,32768,1,V100M16,1
1449,openb-node-1449,16000,122880,2,P100,1
1450,openb-node-1450,16000,122880,2,P100,1
1451,openb-node-1451,16000,122880,2,P100,1
1452,openb-node-1452,16000,122880,2,P100,1
1453,openb-node-1453,16000,122880,2,P100,1
1454,openb-node-1454,96000,393216,8,G2,1
1455,openb-node-1455,96000,393216,8,G2,1
1456,openb-node-1456,96000,393216,8,G2,1
1457,openb-node-1457,104000,524288,2,T4,1
1458,openb-node-1458,104000,524288,2,T4,1
1459,openb-node-1459,104000,524288,2,T4,1
1460,openb-node-1460,104000,524288,2,T4,1
1461,openb-node-1461,104000,524288,2,T4,1
1462,openb-node-1462,104000,524288,2,T4,1
1463,openb-node-1463,104000,524288,2,T4,1
1464,openb-node-1464,104000,524288,2,T4,1
1465,openb-node-1465,104000,524288,2,T4,1
1466,openb-node-1466,104000,524288,2,T4,1
1467,openb-node-1467,104000,524288,2,T4,1
1468,openb-node-1468,104000,524288,2,T4,1
1469,openb-node-1469,104000,524288,2,T4,1
1470,openb-node-1470,104000,524288,2,T4,1
1471,openb-node-1471,104000,524288,2,T4,1
1472,openb-node-1472,104000,524288,2,T4,1
1473,openb-node-1473,128000,786432,8,G3,1
1474,openb-node-1474,96000,393216,8,G2,1
1475,openb-node-1475,8000,32768,1,V100M16,1
1476,openb-node-1476,96000,393216,8,G2,1
1477,openb-node-1477,128000,786432,8,G3,1
1478,openb-node-1478,96000,393216,8,G2,1
1479,openb-node-1479,96000,524288,0,CPU-only,0
1480,openb-node-1480,96000,524288,0,CPU-only,0
1481,openb-node-1481,96000,524288,0,CPU-only,0
1482,openb-node-1482,104000,524288,2,T4,1
1483,openb-node-1483,104000,524288,2,T4,1
1484,openb-node-1484,104000,524288,2,T4,1
1485,openb-node-1485,104000,524288,2,T4,1
1486,openb-node-1486,104000,524288,2,T4,1
1487,openb-node-1487,104000,524288,2,T4,1
1488,openb-node-1488,104000,524288,2,T4,1
1489,openb-node-1489,104000,524288,2,T4,1
1490,openb-node-1490,104000,524288,2,T4,1
1491,openb-node-1491,104000,524288,2,T4,1
1492,openb-node-1492,104000,524288,2,T4,1
1493,openb-node-1493,104000,524288,2,T4,1
1494,openb-node-1494,104000,524288,2,T4,1
1495,openb-node-1495,104000,524288,2,T4,1
1496,openb-node-1496,96000,393216,8,G2,1
1497,openb-node-1497,96000,393216,8,G2,1
1498,openb-node-1498,96000,393216,8,G2,1
1499,openb-node-1499,96000,393216,8,G2,1
1500,openb-node-1500,96000,393216,4,T4,1
1501,openb-node-1501,104000,524288,2,T4,1
1502,openb-node-1502,104000,524288,2,T4,1
1503,openb-node-1503,104000,524288,2,T4,1
1504,openb-node-1504,104000,524288,2,T4,1
1505,openb-node-1505,104000,524288,2,T4,1
1506,openb-node-1506,104000,524288,2,T4,1
1507,openb-node-1507,104000,524288,2,T4,1
1508,openb-node-1508,104000,524288,2,T4,1
1509,openb-node-1509,104000,524288,2,T4,1
1510,openb-node-1510,104000,524288,2,T4,1
1511,openb-node-1511,104000,524288,2,T4,1
1512,openb-node-1512,96000,393216,8,G2,1
1513,openb-node-1513,96000,393216,8,G2,1
1514,openb-node-1514,96000,393216,8,G2,1
1515,openb-node-1515,96000,393216,8,G2,1
1516,openb-node-1516,96000,393216,8,G2,1
1517,openb-node-1517,104000,524288,2,T4,1
1518,openb-node-1518,104000,524288,2,T4,1
1519,openb-node-1519,104000,524288,2,T4,1
1520,openb-node-1520,104000,524288,2,T4,1
1521,openb-node-1521,96000,393216,8,G2,1
1522,openb-node-1522,96000,393216,8,G2,1
